data;cidade;precipitacao
2008-06-30;ITU;null
2008-07-31;ITU;null
2008-08-31;ITU;null
2008-09-30;ITU;null
2008-10-31;ITU;null
2008-11-30;ITU;null
2008-12-31;ITU;null
2009-01-31;ITU;null
2009-02-28;ITU;null
2009-03-31;ITU;null
2009-04-30;ITU;null
2009-05-31;ITU;null
2009-06-30;ITU;null
2009-07-31;ITU;null
2009-08-31;ITU;null
2007-01-31;ESPINOSA;24,3
2007-02-28;ESPINOSA;324,1
2007-03-31;ESPINOSA;23,4
2007-04-30;ESPINOSA;7,3
2007-05-31;ESPINOSA;2,2
2007-06-30;ESPINOSA;0
2007-07-31;ESPINOSA;0
2007-08-31;ESPINOSA;0
2007-09-30;ESPINOSA;0
2007-10-31;ESPINOSA;,9
2007-11-30;ESPINOSA;122
2007-12-31;ESPINOSA;118,1
2008-01-31;ESPINOSA;82,8
2008-02-29;ESPINOSA;185,2
2008-03-31;ESPINOSA;112,3
2008-04-30;ESPINOSA;49,9
2008-05-31;ESPINOSA;0
2008-06-30;ESPINOSA;,1
2008-07-31;ESPINOSA;,6
2008-08-31;ESPINOSA;0
2008-09-30;ESPINOSA;11,8
2008-10-31;ESPINOSA;0
2008-11-30;ESPINOSA;162
2008-12-31;ESPINOSA;117,3
2009-01-31;ESPINOSA;158,8
2009-02-28;ESPINOSA;18,6
2009-03-31;ESPINOSA;184,8
2009-04-30;ESPINOSA;72,8
2009-05-31;ESPINOSA;13
2009-06-30;ESPINOSA;8,1
2009-07-31;ESPINOSA;null
2009-08-31;ESPINOSA;0
2009-09-30;ESPINOSA;11,1
2009-10-31;ESPINOSA;202,9
2009-11-30;ESPINOSA;14,1
2009-12-31;ESPINOSA;116,4
2010-01-31;ESPINOSA;42,2
2010-02-28;ESPINOSA;null
2010-03-31;ESPINOSA;117,5
2010-04-30;ESPINOSA;22,5
2010-05-31;ESPINOSA;1,5
2010-06-30;ESPINOSA;null
2010-07-31;ESPINOSA;null
2010-08-31;ESPINOSA;0
2010-09-30;ESPINOSA;0
2010-10-31;ESPINOSA;21
2010-11-30;ESPINOSA;147,6
2010-12-31;ESPINOSA;null
2011-01-31;ESPINOSA;36,6
2011-02-28;ESPINOSA;4,9
2011-03-31;ESPINOSA;null
2011-04-30;ESPINOSA;40,6
2011-05-31;ESPINOSA;2,9
2011-06-30;ESPINOSA;0
2011-07-31;ESPINOSA;null
2011-08-31;ESPINOSA;0
2011-09-30;ESPINOSA;0
2011-10-31;ESPINOSA;68,7
2011-11-30;ESPINOSA;79,2
2011-12-31;ESPINOSA;null
2012-01-31;ESPINOSA;null
2012-02-29;ESPINOSA;null
2012-03-31;ESPINOSA;29,9
2012-04-30;ESPINOSA;0
2012-05-31;ESPINOSA;2,9
2012-06-30;ESPINOSA;2
2012-07-31;ESPINOSA;null
2012-08-31;ESPINOSA;0
2012-09-30;ESPINOSA;,4
2012-10-31;ESPINOSA;,5
2012-11-30;ESPINOSA;228,2
2012-12-31;ESPINOSA;33,8
2007-01-31;QUIXERAMOBIM;7
2007-02-28;QUIXERAMOBIM;175,8
2007-03-31;QUIXERAMOBIM;145,4
2007-04-30;QUIXERAMOBIM;96,5
2007-05-31;QUIXERAMOBIM;66,2
2007-06-30;QUIXERAMOBIM;88,2
2007-07-31;QUIXERAMOBIM;1,2
2007-08-31;QUIXERAMOBIM;,6
2007-09-30;QUIXERAMOBIM;,2
2007-10-31;QUIXERAMOBIM;0
2007-11-30;QUIXERAMOBIM;0
2007-12-31;QUIXERAMOBIM;6,1
2008-01-31;QUIXERAMOBIM;83,6
2008-02-29;QUIXERAMOBIM;47,2
2008-03-31;QUIXERAMOBIM;250,4
2008-04-30;QUIXERAMOBIM;139,6
2008-05-31;QUIXERAMOBIM;132,4
2008-06-30;QUIXERAMOBIM;17,6
2008-07-31;QUIXERAMOBIM;49
2008-08-31;QUIXERAMOBIM;5,4
2008-09-30;QUIXERAMOBIM;0
2008-10-31;QUIXERAMOBIM;0
2008-11-30;QUIXERAMOBIM;1,8
2008-12-31;QUIXERAMOBIM;7,6
2009-01-31;QUIXERAMOBIM;30,8
2009-02-28;QUIXERAMOBIM;100,7
2009-03-31;QUIXERAMOBIM;163,6
2009-04-30;QUIXERAMOBIM;320,7
2009-05-31;QUIXERAMOBIM;225,5
2009-06-30;QUIXERAMOBIM;93,7
2009-07-31;QUIXERAMOBIM;74
2009-08-31;QUIXERAMOBIM;54,1
2009-09-30;QUIXERAMOBIM;,2
2009-10-31;QUIXERAMOBIM;,2
2009-11-30;QUIXERAMOBIM;2,5
2009-12-31;QUIXERAMOBIM;31,6
2010-01-31;QUIXERAMOBIM;64,2
2010-02-28;QUIXERAMOBIM;18,4
2010-03-31;QUIXERAMOBIM;103
2010-04-30;QUIXERAMOBIM;225,4
2010-05-31;QUIXERAMOBIM;53
2010-06-30;QUIXERAMOBIM;116,5
2010-07-31;QUIXERAMOBIM;2
2010-08-31;QUIXERAMOBIM;0
2010-09-30;QUIXERAMOBIM;0
2010-10-31;QUIXERAMOBIM;11,7
2010-11-30;QUIXERAMOBIM;,7
2010-12-31;QUIXERAMOBIM;86,9
2011-01-31;QUIXERAMOBIM;137,7
2011-02-28;QUIXERAMOBIM;145,5
2011-03-31;QUIXERAMOBIM;156,6
2011-04-30;QUIXERAMOBIM;173,1
2011-05-31;QUIXERAMOBIM;120,7
2011-06-30;QUIXERAMOBIM;116,1
2011-07-31;QUIXERAMOBIM;89,3
2011-08-31;QUIXERAMOBIM;20,9
2011-09-30;QUIXERAMOBIM;1
2011-10-31;QUIXERAMOBIM;11,4
2011-11-30;QUIXERAMOBIM;5
2011-12-31;QUIXERAMOBIM;2,4
2012-01-31;QUIXERAMOBIM;12
2012-02-29;QUIXERAMOBIM;110,4
2012-03-31;QUIXERAMOBIM;63,3
2012-04-30;QUIXERAMOBIM;66,2
2012-05-31;QUIXERAMOBIM;21
2012-06-30;QUIXERAMOBIM;25,5
2012-07-31;QUIXERAMOBIM;,5
2012-08-31;QUIXERAMOBIM;2,1
2012-09-30;QUIXERAMOBIM;0
2012-10-31;QUIXERAMOBIM;,3
2012-11-30;QUIXERAMOBIM;0
2012-12-31;QUIXERAMOBIM;,6
2007-01-31;PORTO VELHO;447,1
2007-02-28;PORTO VELHO;272,5
2007-03-31;PORTO VELHO;212,1
2007-04-30;PORTO VELHO;208,7
2007-05-31;PORTO VELHO;132,8
2007-06-30;PORTO VELHO;6,7
2007-07-31;PORTO VELHO;13,7
2007-08-31;PORTO VELHO;2,1
2007-09-30;PORTO VELHO;39,9
2007-10-31;PORTO VELHO;197,3
2007-11-30;PORTO VELHO;258,6
2007-12-31;PORTO VELHO;305,2
2008-01-31;PORTO VELHO;406,8
2008-02-29;PORTO VELHO;null
2007-01-31;PIRAPORA;188,3
2007-02-28;PIRAPORA;142,8
2007-03-31;PIRAPORA;5,5
2007-04-30;PIRAPORA;18,6
2007-05-31;PIRAPORA;,4
2007-06-30;PIRAPORA;0
2007-07-31;PIRAPORA;,1
2007-08-31;PIRAPORA;0
2007-09-30;PIRAPORA;6,3
2007-10-31;PIRAPORA;,4
2007-11-30;PIRAPORA;125,3
2007-12-31;PIRAPORA;110,6
2008-01-31;PIRAPORA;224,7
2008-02-29;PIRAPORA;131,7
2008-03-31;PIRAPORA;188,7
2008-04-30;PIRAPORA;67,9
2008-05-31;PIRAPORA;0
2008-06-30;PIRAPORA;,2
2008-07-31;PIRAPORA;0
2008-08-31;PIRAPORA;0
2008-09-30;PIRAPORA;11,9
2008-10-31;PIRAPORA;18,6
2008-11-30;PIRAPORA;118,2
2008-12-31;PIRAPORA;249,4
2009-01-31;PIRAPORA;128,7
2009-02-28;PIRAPORA;80,9
2009-03-31;PIRAPORA;164,6
2009-04-30;PIRAPORA;59,8
2009-05-31;PIRAPORA;,2
2009-06-30;PIRAPORA;0
2009-07-31;PIRAPORA;0
2009-08-31;PIRAPORA;29,2
2009-09-30;PIRAPORA;44
2009-10-31;PIRAPORA;277,2
2009-11-30;PIRAPORA;141,8
2009-12-31;PIRAPORA;334,9
2010-01-31;PIRAPORA;77,9
2010-02-28;PIRAPORA;51,6
2010-03-31;PIRAPORA;155,6
2010-04-30;PIRAPORA;119,5
2010-05-31;PIRAPORA;11,1
2010-06-30;PIRAPORA;,8
2010-07-31;PIRAPORA;0
2010-08-31;PIRAPORA;0
2010-09-30;PIRAPORA;,9
2010-10-31;PIRAPORA;114,8
2010-11-30;PIRAPORA;164,7
2010-12-31;PIRAPORA;172,9
2011-01-31;PIRAPORA;149,6
2011-02-28;PIRAPORA;17
2011-03-31;PIRAPORA;394,1
2011-04-30;PIRAPORA;53,7
2011-05-31;PIRAPORA;,3
2011-06-30;PIRAPORA;0
2011-07-31;PIRAPORA;,1
2011-08-31;PIRAPORA;0
2011-09-30;PIRAPORA;0
2011-10-31;PIRAPORA;153,1
2011-11-30;PIRAPORA;143,4
2011-12-31;PIRAPORA;425,3
2012-01-31;PIRAPORA;222,4
2012-02-29;PIRAPORA;21,1
2012-03-31;PIRAPORA;106,7
2012-04-30;PIRAPORA;5,3
2012-05-31;PIRAPORA;7,1
2012-06-30;PIRAPORA;,4
2012-07-31;PIRAPORA;0
2012-08-31;PIRAPORA;0
2012-09-30;PIRAPORA;,7
2012-10-31;PIRAPORA;3,6
2012-11-30;PIRAPORA;369,4
2012-12-31;PIRAPORA;123,4
2007-01-31;BOM JESUS;156
2007-02-28;BOM JESUS;267,5
2007-03-31;BOM JESUS;156,8
2007-04-30;BOM JESUS;158,1
2007-05-31;BOM JESUS;227
2007-06-30;BOM JESUS;68,3
2007-07-31;BOM JESUS;267,6
2007-08-31;BOM JESUS;119,2
2007-09-30;BOM JESUS;252,8
2007-10-31;BOM JESUS;139
2007-11-30;BOM JESUS;209,9
2007-12-31;BOM JESUS;149,7
2008-01-31;BOM JESUS;102,3
2008-02-29;BOM JESUS;155,7
2008-03-31;BOM JESUS;156,7
2008-04-30;BOM JESUS;107,4
2008-05-31;BOM JESUS;102,5
2008-06-30;BOM JESUS;126,4
2008-07-31;BOM JESUS;45,3
2008-08-31;BOM JESUS;109,3
2008-09-30;BOM JESUS;152,9
2008-10-31;BOM JESUS;308,1
2008-11-30;BOM JESUS;143,7
2008-12-31;BOM JESUS;112,7
2009-01-31;BOM JESUS;193,5
2009-02-28;BOM JESUS;127,7
2009-03-31;BOM JESUS;73,5
2009-04-30;BOM JESUS;15,9
2009-05-31;BOM JESUS;109,5
2009-06-30;BOM JESUS;88,9
2009-07-31;BOM JESUS;143,8
2009-08-31;BOM JESUS;228,1
2009-09-30;BOM JESUS;528,8
2009-10-31;BOM JESUS;127,3
2009-11-30;BOM JESUS;260,8
2009-12-31;BOM JESUS;147,8
2010-01-31;BOM JESUS;331,8
2010-02-28;BOM JESUS;305,3
2010-03-31;BOM JESUS;82,7
2010-04-30;BOM JESUS;179,5
2010-05-31;BOM JESUS;170,8
2010-06-30;BOM JESUS;125,3
2010-07-31;BOM JESUS;173,8
2010-08-31;BOM JESUS;75,9
2010-09-30;BOM JESUS;180,9
2010-10-31;BOM JESUS;119,8
2010-11-30;BOM JESUS;188,5
2010-12-31;BOM JESUS;94,3
2011-01-31;BOM JESUS;188,3
2011-02-28;BOM JESUS;301,3
2011-03-31;BOM JESUS;241,2
2011-04-30;BOM JESUS;139,8
2011-05-31;BOM JESUS;79
2011-06-30;BOM JESUS;173,8
2011-07-31;BOM JESUS;270,5
2011-08-31;BOM JESUS;295
2011-09-30;BOM JESUS;100,9
2011-10-31;BOM JESUS;163,1
2011-11-30;BOM JESUS;34,4
2011-12-31;BOM JESUS;112,5
2012-01-31;BOM JESUS;155,3
2012-02-29;BOM JESUS;141,1
2012-03-31;BOM JESUS;32
2012-04-30;BOM JESUS;47,4
2012-05-31;BOM JESUS;46,4
2012-06-30;BOM JESUS;142,8
2012-07-31;BOM JESUS;287,9
2012-08-31;BOM JESUS;41
2012-09-30;BOM JESUS;215,6
2012-10-31;BOM JESUS;148,2
2012-11-30;BOM JESUS;78,2
2012-12-31;BOM JESUS;204,9
2007-01-31;CARACARAI;31
2007-02-28;CARACARAI;8,4
2007-03-31;CARACARAI;246,6
2007-04-30;CARACARAI;135,4
2007-05-31;CARACARAI;387
2007-06-30;CARACARAI;577,7
2007-07-31;CARACARAI;307,4
2007-08-31;CARACARAI;357,2
2007-09-30;CARACARAI;132,2
2007-10-31;CARACARAI;221,4
2007-11-30;CARACARAI;13,6
2007-12-31;CARACARAI;138,2
2008-01-31;CARACARAI;26,2
2008-02-29;CARACARAI;67,4
2008-03-31;CARACARAI;68,2
2008-04-30;CARACARAI;73,4
2008-05-31;CARACARAI;392,4
2008-06-30;CARACARAI;359
2008-07-31;CARACARAI;334
2008-08-31;CARACARAI;124,4
2008-09-30;CARACARAI;200,8
2008-10-31;CARACARAI;156
2008-11-30;CARACARAI;55,5
2008-12-31;CARACARAI;277,2
2009-01-31;CARACARAI;165,6
2009-02-28;CARACARAI;23
2009-03-31;CARACARAI;114,6
2009-04-30;CARACARAI;206
2009-05-31;CARACARAI;71,2
2009-06-30;CARACARAI;395,5
2009-07-31;CARACARAI;312,4
2009-08-31;CARACARAI;138,4
2009-09-30;CARACARAI;94,4
2009-10-31;CARACARAI;73,2
2009-11-30;CARACARAI;47,8
2009-12-31;CARACARAI;20
2010-01-31;CARACARAI;41
2010-02-28;CARACARAI;48
2010-03-31;CARACARAI;80,6
2010-04-30;CARACARAI;355,4
2010-05-31;CARACARAI;207,6
2010-06-30;CARACARAI;281
2010-07-31;CARACARAI;348,8
2010-08-31;CARACARAI;359,4
2010-09-30;CARACARAI;193,4
2010-10-31;CARACARAI;86,4
2010-11-30;CARACARAI;154,2
2010-12-31;CARACARAI;253,8
2011-01-31;CARACARAI;49,8
2011-02-28;CARACARAI;86,6
2011-03-31;CARACARAI;194,4
2011-04-30;CARACARAI;183,6
2011-05-31;CARACARAI;560,6
2011-06-30;CARACARAI;306,5
2011-07-31;CARACARAI;299,6
2011-08-31;CARACARAI;143,8
2011-09-30;CARACARAI;154,8
2011-10-31;CARACARAI;154,2
2011-11-30;CARACARAI;221,4
2011-12-31;CARACARAI;20,6
2012-01-31;CARACARAI;88,4
2012-02-29;CARACARAI;66,1
2012-03-31;CARACARAI;202,9
2012-04-30;CARACARAI;337,3
2012-05-31;CARACARAI;294,6
2012-06-30;CARACARAI;253,5
2012-07-31;CARACARAI;358,2
2012-08-31;CARACARAI;263,2
2012-09-30;CARACARAI;214,2
2012-10-31;CARACARAI;50,2
2012-11-30;CARACARAI;51
2012-12-31;CARACARAI;99,2
2007-01-31;LAMBARI;null
2007-02-28;LAMBARI;null
2007-03-31;LAMBARI;51,4
2007-04-30;LAMBARI;null
2007-05-31;LAMBARI;43,6
2007-06-30;LAMBARI;11,2
2007-07-31;LAMBARI;56,2
2007-08-31;LAMBARI;0
2007-09-30;LAMBARI;19,4
2007-10-31;LAMBARI;183,6
2007-11-30;LAMBARI;226,8
2007-12-31;LAMBARI;211,6
2008-01-31;LAMBARI;144,6
2008-02-29;LAMBARI;281,8
2008-03-31;LAMBARI;330
2008-04-30;LAMBARI;181
2008-05-31;LAMBARI;38,4
2008-06-30;LAMBARI;25,2
2008-07-31;LAMBARI;0
2008-08-31;LAMBARI;50,8
2008-09-30;LAMBARI;59,6
2008-10-31;LAMBARI;142
2008-11-30;LAMBARI;264,2
2008-12-31;LAMBARI;261
2009-01-31;LAMBARI;308,4
2009-02-28;LAMBARI;296
2009-03-31;LAMBARI;205
2009-04-30;LAMBARI;85,2
2009-05-31;LAMBARI;40,2
2009-06-30;LAMBARI;60,4
2009-07-31;LAMBARI;60,4
2009-08-31;LAMBARI;67,6
2009-09-30;LAMBARI;141,2
2009-10-31;LAMBARI;109,6
2009-11-30;LAMBARI;131,4
2009-12-31;LAMBARI;411,6
2010-01-31;LAMBARI;263
2010-02-28;LAMBARI;99
2010-03-31;LAMBARI;177,2
2010-04-30;LAMBARI;53,8
2010-05-31;LAMBARI;23,6
2010-06-30;LAMBARI;23,4
2010-07-31;LAMBARI;14,2
2010-08-31;LAMBARI;0
2010-09-30;LAMBARI;71,6
2010-10-31;LAMBARI;113
2010-11-30;LAMBARI;231,8
2010-12-31;LAMBARI;303,4
2011-01-31;LAMBARI;653,4
2011-02-28;LAMBARI;55,8
2011-03-31;LAMBARI;179,6
2011-04-30;LAMBARI;75,4
2011-05-31;LAMBARI;36,8
2011-06-30;LAMBARI;24,4
2011-07-31;LAMBARI;null
2011-08-31;LAMBARI;null
2011-09-30;LAMBARI;null
2011-10-31;LAMBARI;null
2011-11-30;LAMBARI;null
2011-12-31;LAMBARI;null
2012-01-31;LAMBARI;null
2012-02-29;LAMBARI;null
2012-03-31;LAMBARI;null
2012-04-30;LAMBARI;null
2012-05-31;LAMBARI;null
2012-06-30;LAMBARI;null
2012-07-31;LAMBARI;null
2007-01-31;VOTUPORANGA;662
2007-02-28;VOTUPORANGA;228,6
2007-03-31;VOTUPORANGA;126,8
2007-04-30;VOTUPORANGA;10,3
2007-05-31;VOTUPORANGA;92,9
2007-06-30;VOTUPORANGA;0
2007-07-31;VOTUPORANGA;64,1
2007-08-31;VOTUPORANGA;0
2007-09-30;VOTUPORANGA;0
2007-10-31;VOTUPORANGA;50,1
2007-11-30;VOTUPORANGA;74,7
2007-12-31;VOTUPORANGA;128,2
2008-01-31;VOTUPORANGA;467,5
2008-02-29;VOTUPORANGA;296,1
2008-03-31;VOTUPORANGA;110,6
2008-04-30;VOTUPORANGA;113,6
2008-05-31;VOTUPORANGA;55
2008-06-30;VOTUPORANGA;1,6
2008-07-31;VOTUPORANGA;0
2008-08-31;VOTUPORANGA;16,7
2008-09-30;VOTUPORANGA;7,1
2008-10-31;VOTUPORANGA;105
2008-11-30;VOTUPORANGA;53,1
2008-12-31;VOTUPORANGA;218,6
2009-01-31;VOTUPORANGA;237,1
2009-02-28;VOTUPORANGA;224,6
2009-03-31;VOTUPORANGA;202,4
2009-04-30;VOTUPORANGA;41
2009-05-31;VOTUPORANGA;39,1
2009-06-30;VOTUPORANGA;15,5
2009-07-31;VOTUPORANGA;16,8
2009-08-31;VOTUPORANGA;72,2
2009-09-30;VOTUPORANGA;166,1
2009-10-31;VOTUPORANGA;108,8
2009-11-30;VOTUPORANGA;138,7
2009-12-31;VOTUPORANGA;310,7
2010-01-31;VOTUPORANGA;337,8
2010-02-28;VOTUPORANGA;86,1
2010-03-31;VOTUPORANGA;59,4
2010-04-30;VOTUPORANGA;35,6
2010-05-31;VOTUPORANGA;13,4
2010-06-30;VOTUPORANGA;17,2
2010-07-31;VOTUPORANGA;1,7
2010-08-31;VOTUPORANGA;0
2010-09-30;VOTUPORANGA;94,2
2010-10-31;VOTUPORANGA;134,9
2010-11-30;VOTUPORANGA;65,9
2010-12-31;VOTUPORANGA;91,7
2011-01-31;VOTUPORANGA;302,2
2011-02-28;VOTUPORANGA;329,4
2011-03-31;VOTUPORANGA;430,7
2011-04-30;VOTUPORANGA;56,1
2011-05-31;VOTUPORANGA;7,5
2011-06-30;VOTUPORANGA;35,2
2011-07-31;VOTUPORANGA;0
2011-08-31;VOTUPORANGA;17,8
2011-09-30;VOTUPORANGA;8,2
2011-10-31;VOTUPORANGA;81,6
2011-11-30;VOTUPORANGA;88,3
2011-12-31;VOTUPORANGA;126,4
2012-01-31;VOTUPORANGA;402,5
2012-02-29;VOTUPORANGA;69,8
2012-03-31;VOTUPORANGA;46,1
2012-04-30;VOTUPORANGA;110,4
2012-05-31;VOTUPORANGA;85,3
2012-06-30;VOTUPORANGA;180,2
2012-07-31;VOTUPORANGA;12,2
2012-08-31;VOTUPORANGA;0
2012-09-30;VOTUPORANGA;91,1
2012-10-31;VOTUPORANGA;21,6
2012-11-30;VOTUPORANGA;156,5
2012-12-31;VOTUPORANGA;289
2007-01-31;CAMPO BOM;80,6
2007-02-28;CAMPO BOM;185,7
2007-03-31;CAMPO BOM;172
2007-04-30;CAMPO BOM;74,1
2007-05-31;CAMPO BOM;168,2
2007-06-30;CAMPO BOM;124,5
2007-07-31;CAMPO BOM;233,5
2007-08-31;CAMPO BOM;153,7
2007-09-30;CAMPO BOM;203,5
2007-10-31;CAMPO BOM;78,3
2007-11-30;CAMPO BOM;137,9
2007-12-31;CAMPO BOM;142,5
2008-01-31;CAMPO BOM;62,9
2008-02-29;CAMPO BOM;144,5
2008-03-31;CAMPO BOM;75,1
2008-04-30;CAMPO BOM;117,5
2008-05-31;CAMPO BOM;200,2
2008-06-30;CAMPO BOM;141,9
2008-07-31;CAMPO BOM;98,8
2008-08-31;CAMPO BOM;135,8
2008-09-30;CAMPO BOM;178,3
2008-10-31;CAMPO BOM;214,1
2008-11-30;CAMPO BOM;37,2
2008-12-31;CAMPO BOM;112,1
2009-01-31;CAMPO BOM;192,7
2009-02-28;CAMPO BOM;109,6
2009-03-31;CAMPO BOM;86
2009-04-30;CAMPO BOM;25
2009-05-31;CAMPO BOM;140,2
2009-06-30;CAMPO BOM;46,1
2009-07-31;CAMPO BOM;93,7
2009-08-31;CAMPO BOM;211,6
2009-09-30;CAMPO BOM;368,1
2009-10-31;CAMPO BOM;121,1
2009-11-30;CAMPO BOM;300,9
2009-12-31;CAMPO BOM;145,9
2010-01-31;CAMPO BOM;219,3
2010-02-28;CAMPO BOM;235,4
2010-03-31;CAMPO BOM;152,4
2010-04-30;CAMPO BOM;157,1
2010-05-31;CAMPO BOM;135,9
2010-06-30;CAMPO BOM;131,4
2010-07-31;CAMPO BOM;202
2010-08-31;CAMPO BOM;54,1
2010-09-30;CAMPO BOM;245,8
2010-10-31;CAMPO BOM;50,4
2010-11-30;CAMPO BOM;131,1
2010-12-31;CAMPO BOM;87,6
2011-01-31;CAMPO BOM;157,9
2011-02-28;CAMPO BOM;266,4
2011-03-31;CAMPO BOM;154,2
2011-04-30;CAMPO BOM;296,8
2011-05-31;CAMPO BOM;42,8
2011-06-30;CAMPO BOM;133
2011-07-31;CAMPO BOM;280,7
2011-08-31;CAMPO BOM;246,1
2011-09-30;CAMPO BOM;71
2011-10-31;CAMPO BOM;172,3
2011-11-30;CAMPO BOM;7,6
2011-12-31;CAMPO BOM;72,5
2012-01-31;CAMPO BOM;257,6
2012-02-29;CAMPO BOM;190,9
2012-03-31;CAMPO BOM;105,8
2012-04-30;CAMPO BOM;85,6
2012-05-31;CAMPO BOM;46,4
2012-06-30;CAMPO BOM;37,3
2012-07-31;CAMPO BOM;199,1
2012-08-31;CAMPO BOM;88,9
2012-09-30;CAMPO BOM;248,6
2012-10-31;CAMPO BOM;192,9
2012-11-30;CAMPO BOM;22
2012-12-31;CAMPO BOM;266,5
2007-01-31;BAMBUI;342
2007-02-28;BAMBUI;159,3
2007-03-31;BAMBUI;35,2
2007-04-30;BAMBUI;107,6
2007-05-31;BAMBUI;29,2
2007-06-30;BAMBUI;0
2007-07-31;BAMBUI;28
2007-08-31;BAMBUI;0
2007-09-30;BAMBUI;,5
2007-10-31;BAMBUI;64,7
2007-11-30;BAMBUI;291,4
2007-12-31;BAMBUI;202
2008-01-31;BAMBUI;648,4
2008-02-29;BAMBUI;265,7
2008-03-31;BAMBUI;136
2008-04-30;BAMBUI;267,9
2008-05-31;BAMBUI;14,4
2008-06-30;BAMBUI;3,8
2008-07-31;BAMBUI;0
2008-08-31;BAMBUI;21,7
2008-09-30;BAMBUI;99
2008-10-31;BAMBUI;46,5
2008-11-30;BAMBUI;113,1
2008-12-31;BAMBUI;430,2
2009-01-31;BAMBUI;439,8
2009-02-28;BAMBUI;224
2009-03-31;BAMBUI;192,5
2009-04-30;BAMBUI;120,7
2009-05-31;BAMBUI;47,6
2009-06-30;BAMBUI;32
2009-07-31;BAMBUI;2,4
2009-08-31;BAMBUI;45,2
2009-09-30;BAMBUI;115,8
2009-10-31;BAMBUI;153,9
2009-11-30;BAMBUI;91,1
2009-12-31;BAMBUI;232,1
2010-01-31;BAMBUI;226
2010-02-28;BAMBUI;118,4
2010-03-31;BAMBUI;273,3
2010-04-30;BAMBUI;124
2010-05-31;BAMBUI;36,7
2010-06-30;BAMBUI;2
2010-07-31;BAMBUI;4,5
2010-08-31;BAMBUI;0
2010-09-30;BAMBUI;101,5
2010-10-31;BAMBUI;160,8
2010-11-30;BAMBUI;174,1
2010-12-31;BAMBUI;233,5
2011-01-31;BAMBUI;327,4
2011-02-28;BAMBUI;132,6
2011-03-31;BAMBUI;275,2
2011-04-30;BAMBUI;197,8
2011-05-31;BAMBUI;12
2011-06-30;BAMBUI;17,8
2011-07-31;BAMBUI;0
2011-08-31;BAMBUI;0
2011-09-30;BAMBUI;9,6
2011-10-31;BAMBUI;161,6
2011-11-30;BAMBUI;70,6
2011-12-31;BAMBUI;403,4
2012-01-31;BAMBUI;460,4
2012-02-29;BAMBUI;43,8
2012-03-31;BAMBUI;107,4
2012-04-30;BAMBUI;45,5
2012-05-31;BAMBUI;95,9
2012-06-30;BAMBUI;79,9
2012-07-31;BAMBUI;3
2012-08-31;BAMBUI;0
2012-09-30;BAMBUI;14,9
2012-10-31;BAMBUI;67,6
2012-11-30;BAMBUI;260,5
2012-12-31;BAMBUI;94,1
2007-01-31;GUARAMIRANGA;119,6
2007-02-28;GUARAMIRANGA;177,6
2007-03-31;GUARAMIRANGA;214,6
2007-04-30;GUARAMIRANGA;358
2007-05-31;GUARAMIRANGA;128,2
2007-06-30;GUARAMIRANGA;160
2007-07-31;GUARAMIRANGA;51,6
2007-08-31;GUARAMIRANGA;9,2
2007-09-30;GUARAMIRANGA;8
2007-10-31;GUARAMIRANGA;8
2007-11-30;GUARAMIRANGA;17,8
2007-12-31;GUARAMIRANGA;82,8
2008-01-31;GUARAMIRANGA;203,6
2008-02-29;GUARAMIRANGA;27,4
2008-03-31;GUARAMIRANGA;259,6
2008-04-30;GUARAMIRANGA;417
2008-05-31;GUARAMIRANGA;204,4
2008-06-30;GUARAMIRANGA;109,8
2008-07-31;GUARAMIRANGA;105
2008-08-31;GUARAMIRANGA;85,2
2008-09-30;GUARAMIRANGA;1
2008-10-31;GUARAMIRANGA;13,8
2008-11-30;GUARAMIRANGA;23,4
2008-12-31;GUARAMIRANGA;55,7
2009-01-31;GUARAMIRANGA;135,8
2009-02-28;GUARAMIRANGA;191,4
2009-03-31;GUARAMIRANGA;370,8
2009-04-30;GUARAMIRANGA;410,2
2009-05-31;GUARAMIRANGA;424,8
2009-06-30;GUARAMIRANGA;273
2009-07-31;GUARAMIRANGA;265
2009-08-31;GUARAMIRANGA;62
2009-09-30;GUARAMIRANGA;18,7
2009-10-31;GUARAMIRANGA;14
2009-11-30;GUARAMIRANGA;39,4
2009-12-31;GUARAMIRANGA;32,6
2010-01-31;GUARAMIRANGA;135,1
2010-02-28;GUARAMIRANGA;52,5
2010-03-31;GUARAMIRANGA;130
2010-04-30;GUARAMIRANGA;356,3
2010-05-31;GUARAMIRANGA;72,2
2010-06-30;GUARAMIRANGA;76
2010-07-31;GUARAMIRANGA;9,1
2010-08-31;GUARAMIRANGA;4,1
2010-09-30;GUARAMIRANGA;20
2010-10-31;GUARAMIRANGA;11,4
2010-11-30;GUARAMIRANGA;19,8
2010-12-31;GUARAMIRANGA;188,6
2011-01-31;GUARAMIRANGA;397,6
2011-02-28;GUARAMIRANGA;228,9
2011-03-31;GUARAMIRANGA;270,1
2011-04-30;GUARAMIRANGA;208,4
2011-05-31;GUARAMIRANGA;248,4
2011-06-30;GUARAMIRANGA;98,4
2011-07-31;GUARAMIRANGA;182,2
2011-08-31;GUARAMIRANGA;71,3
2011-09-30;GUARAMIRANGA;4,8
2011-10-31;GUARAMIRANGA;100,3
2011-11-30;GUARAMIRANGA;60,9
2011-12-31;GUARAMIRANGA;16,5
2012-01-31;GUARAMIRANGA;113,8
